chr1	19212054	+
chr1	19212306	+
chr1	19213879	+
chr1	19242725	+
chr1	19330939	+
chr1	19614269	+
chr1	20356452	+
chr1	20669882	+
chr1	20679010	+
chr1	20679023	+
chr1	20682769	+
chr1	20730905	+
chr1	20821331	+
chr1	20836661	+
chr1	20890606	+
chr1	20917840	+
chr1	20917874	+
chr1	20922259	+
chr1	20945711	+
chr1	20951626	+
chr1	20951688	+
chr1	21080114	+
chr1	21178988	+
chr1	21218575	+
chr1	21218662	+
chr1	21234722	+
chr1	21240589	+
chr1	21240607	+
chr1	21240629	+
chr1	21253521	+
chr1	21272403	+
chr1	21349641	+
chr1	21354005	+
chr1	21364803	+
chr1	21368331	+
chr1	21372670	+
chr1	21379555	+
chr1	21383556	+
chr1	21390906	+
chr1	22237849	+
chr1	22740764	+
chr1	23245211	+
chr1	23272269	+
chr1	23291537	+
chr1	23291701	+
chr1	23293729	+
chr1	23479539	+
chr1	23574587	+
chr1	23761753	+
chr1	23761926	+
chr1	23762011	+
chr1	24005505	+
chr1	24005507	+
chr1	24100625	+
chr1	24125275	+
chr1	24177610	+
chr1	24195187	+
chr1	24197017	+
chr1	24229517	+
chr1	24678630	+
chr1	24678660	+
chr1	24678739	+
chr1	24678926	+
chr1	24728642	+
chr1	24744873	+
chr1	25011941	+
chr1	25223730	+
chr1	25451071	+
chr1	25830657	+
chr1	26466236	+
chr1	26566833	+
chr1	27884046	+
chr1	27989910	+
chr1	28569918	+
chr1	28938036	+
chr1	29219700	+
chr1	29301480	+
chr1	29421488	+
chr1	29813154	+
chr1	29930094	+
chr1	29985934	+
chr1	30769687	+
chr1	31041919	+
chr1	31136026	+
chr1	31164549	+
chr1	31176401	+
chr1	31189470	+
chr1	31222838	+
chr1	31267326	+
chr1	31274892	+
chr1	31286945	+
chr1	31559540	+
chr1	31615149	+
chr1	31736057	+
chr1	32172714	+
chr1	32172729	+
chr1	32172748	+
chr1	32172887	+
chr1	32315015	+
chr1	32473757	+
chr1	32485315	+
chr1	32496444	+
chr1	32539028	+
chr1	32710179	+
chr1	32726639	+
chr1	33065130	+
chr1	33100907	+
chr1	33191993	+
chr1	33235939	+
chr1	33293676	+
chr1	33371331	+
chr1	33422733	+
chr1	33482101	+
chr1	33657781	+
chr1	33669824	+
chr1	33669843	+
chr1	33719887	+
chr1	33719895	+
chr1	33719909	+
chr1	33719910	+
chr1	33720138	+
chr1	33720407	+
chr1	33734528	+
chr1	33736657	+
chr1	33738137	+
chr1	33748007	+
chr1	33908225	+
chr1	33922455	+
chr1	34005880	+
chr1	34005882	+
chr1	34006126	+
chr1	34006180	+
chr1	34011813	+
chr1	34011825	+
chr1	34032100	+
chr1	34077227	+
chr1	34089292	+
chr1	34117359	+
chr1	34121250	+
chr1	34160330	+
chr1	34161924	+
chr1	34178906	+
chr1	34236596	+
chr1	34257836	+
chr1	34270570	+
chr1	34293455	+
chr1	34294446	+
chr1	34350775	+
chr1	34367371	+
chr1	34439851	+
chr1	34439898	+
chr1	34439905	+
chr1	34439937	+
chr1	34439953	+
chr1	34440041	+
chr1	34448247	+
chr1	34459762	+
chr1	34459765	+
chr1	34459777	+
chr1	34459792	+
chr1	34463271	+
chr1	34472720	+
chr1	34474499	+
chr1	34498410	+
chr1	34498421	+
chr1	34535648	+
chr1	34579657	+
chr1	34678188	+
chr1	34732115	+
chr1	34750581	+
chr1	34752775	+
chr1	34753123	+
chr1	34801704	+
chr1	34801721	+
chr1	34801722	+
chr1	34801741	+
chr1	34801794	+
chr1	34823525	+
chr1	34849976	+
chr1	34849992	+
chr1	34851837	+
chr1	34877656	+
chr1	34928509	+
chr1	34970065	+
chr1	34985656	+
chr1	35761602	+
chr1	35806974	+
chr1	35879845	+
chr1	35958919	+
chr1	36011072	+
chr1	36068400	+
chr1	36101690	+
chr1	36132042	+
chr1	36307733	+
chr1	36307754	+
chr1	36307758	+
chr1	36307769	+
chr1	36307779	+
chr1	36315992	+
chr1	36317027	+
chr1	36332708	+
chr1	36372291	+
chr1	36385464	+
chr1	36416888	+
chr1	36471620	+
chr1	36471996	+
chr1	36473952	+
chr1	36506562	+
chr1	36511867	+
chr1	36513097	+
chr1	36518569	+
chr1	36520761	+
chr1	36557701	+
chr1	36558359	+
chr1	36601802	+
chr1	36663965	+
chr1	36691449	+
chr1	36691484	+
chr1	36691610	+
chr1	36691628	+
chr1	36691642	+
chr1	36691644	+
chr1	36710149	+
chr1	36714538	+
chr1	36714546	+
chr1	36744355	+
chr1	36761798	+
chr1	36766934	+
chr1	36770992	+
chr1	36778984	+
chr1	37005439	+
chr1	37026596	+
chr1	37029304	+
chr1	37029316	+
chr1	37029333	+
chr1	37029384	+
chr1	37035708	+
chr1	37100531	+
chr1	37100668	+
chr1	37135508	+
chr1	37153849	+
chr1	37186855	+
chr1	37214434	+
chr1	37218379	+
chr1	37219205	+
chr1	37299865	+
chr1	37299891	+
chr1	37299893	+
chr1	37299915	+
chr1	37300308	+
chr1	37357397	+
chr1	37357919	+
chr1	37369217	+
chr1	37369221	+
chr1	37377672	+
chr1	37430139	+
chr1	37430170	+
chr1	37430177	+
chr1	37430186	+
chr1	37430202	+
chr1	37430208	+
chr1	37431344	+
chr1	37614259	+
chr1	37660722	+
chr1	37865299	+
chr1	37871738	+
chr1	37872206	+
chr1	37872374	+
chr1	37872562	+
chr1	37890477	+
chr1	37890532	+
chr1	37890533	+
chr1	37890543	+
chr1	37892933	+
chr1	37893935	+
chr1	37897256	+
chr1	37933596	+
chr1	37973967	+
chr1	37998010	+
chr1	37998129	+
chr1	38041791	+
chr1	38042866	+
chr1	38044634	+
chr1	38132083	+
chr1	38235420	+
chr1	38239700	+
chr1	38307902	+
chr1	38384949	+
chr1	38388829	+
chr1	38487519	+
chr1	38722620	+
chr1	38767184	+
chr1	38884754	+
chr1	38907945	+
chr1	38939149	+
chr1	38939203	+
chr1	38985608	+
chr1	38987841	+
chr1	38987865	+
chr1	38992678	+
chr1	38995160	+
chr1	39193731	+
chr1	39194212	+
chr1	39314899	+
chr1	39341555	+
chr1	39367842	+
chr1	39367878	+
chr1	39367929	+
chr1	39368149	+
chr1	39369850	+
chr1	39519533	+
chr1	39534992	+
chr1	39535802	+
chr1	39538245	+
chr1	39540034	+
chr1	39650176	+
chr1	39900913	+
chr1	39901170	+
chr1	39901179	+
chr1	39901180	+
chr1	39901224	+
chr1	39901230	+
chr1	39964155	+
chr1	39964850	+
chr1	39999595	+
chr1	39999893	+
chr1	39999894	+
chr1	40000677	+
chr1	40007393	+
chr1	40013852	+
chr1	40023210	+
chr1	40074079	+
chr1	40084698	+
chr1	40084792	+
chr1	40085985	+
chr1	40088511	+
chr1	40225080	+
chr1	40238020	+
chr1	40266586	+
chr1	40266657	+
chr1	40324610	+
chr1	40324627	+
chr1	40324690	+
chr1	40325611	+
chr1	40353852	+
chr1	40429570	+
chr1	40436589	+
chr1	40439627	+
chr1	40439776	+
chr1	40440628	+
chr1	40465552	+
chr1	40465676	+
chr1	40465970	+
chr1	40466006	+
chr1	40515362	+
chr1	40515405	+
chr1	40515448	+
chr1	40541692	+
chr1	40580081	+
chr1	40580204	+
chr1	40600602	+
chr1	40628968	+
chr1	40680574	+
chr1	40681597	+
chr1	40755756	+
chr1	40771385	+
chr1	40805601	+
chr1	41781808	+
chr1	41918352	+
chr1	42103289	+
chr1	42229726	+
chr1	42229727	+
chr1	42261855	+
chr1	42261857	+
chr1	42491813	+
chr1	42651726	+
chr1	42694925	+
chr1	42695768	+
chr1	42750712	+
chr1	42851233	+
chr1	42851276	+
chr1	42851285	+
chr1	42862514	+
chr1	42887737	+
chr1	42903057	+
chr1	42952872	+
chr1	42952963	+
chr1	42953139	+
chr1	42953182	+
chr1	43032060	+
chr1	43036845	+
chr1	43056267	+
chr1	43092588	+
chr1	43098710	+
chr1	43189156	+
chr1	43270683	+
chr1	43409584	+
chr1	43444579	+
chr1	43445751	+
chr1	43457273	+
chr1	43488447	+
chr1	43532405	+
chr1	43533569	+
chr1	43560273	+
chr1	43730602	+
chr1	43742915	+
chr1	43785910	+
chr1	43888051	+
chr1	43898294	+
chr1	43902928	+
chr1	43933647	+
chr1	43934007	+
chr1	43934014	+
chr1	43934015	+
chr1	43934033	+
chr1	43934045	+
chr1	43971370	+
chr1	43983285	+
chr1	44000825	+
chr1	44118957	+
chr1	44119000	+
chr1	44119162	+
chr1	44119508	+
chr1	44119968	+
chr1	44119979	+
chr1	44147744	+
chr1	44147847	+
chr1	44147909	+
chr1	44147932	+
chr1	44156935	+
chr1	44158830	+
chr1	44212162	+
chr1	44392809	+
chr1	44551511	+
chr1	44551693	+
chr1	44551727	+
chr1	44552597	+
chr1	44560885	+
chr1	44644279	+
chr1	44689144	+
chr1	44756942	+
chr1	44839171	+
chr1	45178067	+
chr1	45311538	+
chr1	45311647	+
chr1	45311673	+
chr1	45327589	+
chr1	45334200	+
chr1	45335766	+
chr1	45339958	+
chr1	45602026	+
chr1	45746895	+
chr1	45768337	+
chr1	45772962	+
chr1	45795166	+
chr1	45795449	+
chr1	45795503	+
chr1	45795507	+
chr1	45801989	+
chr1	45803686	+
chr1	45814678	+
chr1	45822265	+
chr1	45822558	+
chr1	45905623	+
chr1	45971182	+
chr1	45981548	+
chr1	46056310	+
chr1	46066315	+
chr1	46066738	+
chr1	46066853	+
chr1	46144697	+
chr1	46235248	+
chr1	46321621	+
chr1	46356620	+
chr1	46374197	+
chr1	46414502	+
chr1	46425592	+
chr1	46608961	+
chr1	46639148	+
chr1	46640231	+
chr1	46654005	+
chr1	47067788	+
chr1	47153461	+
chr1	47478868	+
chr1	47605996	+
chr1	47657693	+
chr1	48527639	+
chr1	48783663	+
chr1	48881713	+
chr1	49095444	+
chr1	49236252	+
chr1	49244616	+
chr1	49498553	+
chr1	50056782	+
chr1	50107470	+
chr1	50533030	+
chr1	50559762	+
chr1	50815375	+
chr1	50900647	+
chr1	50904444	+
chr1	50909962	+
chr1	50927519	+
chr1	51015313	+
chr1	51148309	+
chr1	51195221	+
chr1	51289126	+
chr1	51987148	+
chr1	52008243	+
chr1	52008626	+
chr1	52077261	+
chr1	52105449	+
chr1	52119440	+
chr1	52119455	+
chr1	52119490	+
chr1	52119492	+
chr1	52119498	+
chr1	52119549	+
chr1	52119559	+
chr1	52119572	+
chr1	52119624	+
chr1	52150104	+
chr1	52150258	+
chr1	52152253	+
chr1	52522239	+
chr1	52522902	+
chr1	52584518	+
chr1	52630703	+
chr1	52630737	+
chr1	52630747	+
chr1	52630752	+
chr1	52630797	+
chr1	52641516	+
chr1	52641984	+
chr1	52645181	+
chr1	52756719	+
chr1	52844929	+
chr1	52845013	+
chr1	52845044	+
chr1	52845046	+
chr1	52851768	+
chr1	52865089	+
chr1	52902633	+
chr1	53061640	+
chr1	53061657	+
chr1	53100050	+
chr1	53196113	+
chr1	53297095	+
chr1	53297111	+
chr1	53313624	+
chr1	53313654	+
chr1	53313657	+
chr1	53313663	+
chr1	53313673	+
chr1	53319709	+
chr1	53363114	+
chr1	53390415	+
chr1	53791201	+
chr1	53849424	+
chr1	54250683	+
chr1	54250722	+
chr1	54329992	+
chr1	54354596	+
chr1	54566703	+
chr1	54681729	+
chr1	54690496	+
chr1	54769218	+
chr1	55052770	+
chr1	55052869	+
chr1	55059639	+
chr1	55066264	+
chr1	55088132	+
chr1	55088314	+
chr1	55127297	+
chr1	55131231	+
chr1	55131260	+
chr1	55131282	+
chr1	55131287	+
chr1	55131320	+
chr1	55131326	+
chr1	55147630	+
chr1	55226251	+
chr1	55226298	+
chr1	55237177	+
chr1	55335401	+
chr1	55405921	+
chr1	55440904	+
chr1	55559460	+
chr1	55702025	+
chr1	55931241	+
chr1	55960914	+
chr1	56018978	+
chr1	56019023	+
chr1	56451407	+
chr1	56531824	+
chr1	56971412	+
chr1	56971478	+
chr1	56971480	+
chr1	56972332	+
chr1	56976803	+
chr1	57040393	+
chr1	57127340	+
chr1	57377620	+
chr1	57377633	+
chr1	57377640	+
chr1	57406328	+
chr1	57406759	+
chr1	57467870	+
chr1	57774162	+
chr1	57774249	+
chr1	57774301	+
chr1	57774365	+
chr1	57774419	+
chr1	57774600	+
chr1	57774735	+
chr1	57774744	+
chr1	57774755	+
chr1	57774861	+
chr1	57774890	+
chr1	57774912	+
chr1	57774917	+
chr1	57845571	+
chr1	57902071	+
chr1	57995971	+
chr1	58022716	+
chr1	58029931	+
chr1	58029964	+
chr1	58113130	+
chr1	58113136	+
chr1	58113138	+
chr1	58113186	+
chr1	58169624	+
chr1	58210397	+
chr1	58210432	+
chr1	58210451	+
chr1	58211218	+
chr1	58240606	+
chr1	58278326	+
chr1	58392898	+
chr1	58393124	+
chr1	58393132	+
chr1	58393470	+
chr1	58445151	+
chr1	58445267	+
chr1	58445628	+
chr1	58445729	+
chr1	58447631	+
chr1	58449167	+
chr1	58453404	+
chr1	58457685	+
chr1	58505148	+
chr1	58505152	+
chr1	58505155	+
chr1	58586384	+
chr1	58630375	+
chr1	58646688	+
chr1	58652641	+
chr1	58654945	+
chr1	58702309	+
chr1	58711508	+
chr1	58711510	+
chr1	58711516	+
chr1	58711534	+
chr1	58711544	+
chr1	58711551	+
chr1	58711560	+
chr1	58713294	+
chr1	58713302	+
chr1	58713317	+
chr1	58713886	+
chr1	58730552	+
chr1	58785209	+
chr1	58795374	+
chr1	58795477	+
chr1	58797783	+
chr1	58802502	+
chr1	58802653	+
chr1	58973522	+
chr1	58991058	+
chr1	59014224	+
chr1	59036055	+
chr1	59070988	+
chr1	59119833	+
chr1	59151047	+
chr1	59155607	+
chr1	59256906	+
chr1	59256907	+
chr1	59257128	+
chr1	59298936	+
chr1	59378930	+
chr1	59482424	+
chr1	59516264	+
chr1	59524294	+
chr1	59544221	+
chr1	59548831	+
chr1	59558008	+
chr1	59582396	+
chr1	59606782	+
chr1	59606816	+
chr1	59619414	+
chr1	59626580	+
chr1	59630323	+
chr1	59673241	+
chr1	59684971	+
chr1	59684977	+
chr1	59684985	+
chr1	59685003	+
chr1	59685006	+
chr1	59685009	+
chr1	59685021	+
chr1	59685054	+
chr1	59690179	+
chr1	59691934	+
chr1	59692444	+
chr1	59692509	+
chr1	59696027	+
chr1	59698416	+
chr1	59704159	+
chr1	59704198	+
chr1	59704258	+
chr1	59704709	+
chr1	59704790	+
chr1	59763400	+
chr1	59801263	+
chr1	59850665	+
chr1	59851477	+
chr1	59913006	+
chr1	59929688	+
chr1	59970680	+
chr1	59979181	+
chr1	60098247	+
chr1	60098264	+
chr1	60101246	+
chr1	60105344	+
chr1	60108081	+
chr1	60108102	+
chr1	60117255	+
chr1	60139796	+
chr1	60141448	+
chr1	60180599	+
chr1	60180812	+
chr1	60222202	+
chr1	60227222	+
chr1	60235464	+
chr1	60260306	+
chr1	60260314	+
chr1	60266139	+
chr1	60278770	+
chr1	60283935	+
chr1	60343323	+
chr1	60353119	+
chr1	60409619	+
chr1	60409695	+
chr1	60409734	+
chr1	60409781	+
chr1	60409795	+
chr1	60409803	+
chr1	60409808	+
chr1	60437083	+
chr1	60437207	+
chr1	60437212	+
chr1	60438942	+
chr1	60537020	+
chr1	60700872	+
chr1	60703932	+
chr1	60716800	+
chr1	60746358	+
chr1	60746402	+
chr1	60778843	+
chr1	60779352	+
chr1	60792490	+
chr1	60809116	+
chr1	60880338	+
chr1	60887000	+
chr1	60900898	+
chr1	60909025	+
chr1	60909171	+
chr1	60977927	+
chr1	60989479	+
chr1	61075674	+
chr1	61301909	+
chr1	61378432	+
chr1	61440101	+
chr1	61470441	+
chr1	61474951	+
chr1	61545882	+
chr1	61548122	+
chr1	61638824	+
chr1	61638875	+
chr1	61638886	+
chr1	61639243	+
chr1	61654423	+
chr1	61677249	+
chr1	61702527	+
chr1	61805221	+
chr1	62247153	+
chr1	62660839	+
chr1	62703285	+
chr1	62703702	+
chr1	62809302	+
chr1	63025742	+
chr1	63032706	+
chr1	63038214	+
chr1	63073774	+
chr1	63113078	+
chr1	63114096	+
chr1	63114471	+
chr1	63114740	+
chr1	63117118	+
chr1	63161855	+
chr1	63176825	+
chr1	63177129	+
chr1	63177130	+
chr1	63177131	+
chr1	63177145	+
chr1	63177147	+
chr1	63177185	+
chr1	63177223	+
chr1	63177983	+
chr1	63178677	+
chr1	63178686	+
chr1	63179004	+
chr1	63198031	+
chr1	63200313	+
chr1	63200708	+
chr1	63273265	+
chr1	63273269	+
chr1	63290738	+
chr1	63445891	+
chr1	63445895	+
chr1	63445910	+
chr1	63445935	+
chr1	63446211	+
chr1	63470619	+
chr1	63494169	+
chr1	63536967	+
chr1	63555174	+
chr1	63578792	+
chr1	63585023	+
chr1	63615968	+
chr1	63671468	+
chr1	63730614	+
chr1	63730641	+
chr1	63730643	+
chr1	63737714	+
chr1	63748021	+
chr1	63751221	+
chr1	63917848	+
chr1	63964727	+
chr1	64078654	+
chr1	64150201	+
chr1	64396334	+
chr1	64532645	+
chr1	64532797	+
chr1	64532804	+
chr1	64532809	+
chr1	64532819	+
chr1	64532832	+
chr1	64532859	+
chr1	64532894	+
chr1	64560925	+
chr1	64576388	+
chr1	64617784	+
chr1	64649935	+
chr1	64690455	+
chr1	64690822	+
chr1	64691183	+
chr1	64691345	+
chr1	64736240	+
chr1	64934402	+
chr1	65028080	+
chr1	65095227	+
chr1	65186683	+
chr1	65186689	+
chr1	65186693	+
chr1	65186694	+
chr1	65186696	+
chr1	65186702	+
chr1	65186704	+
chr1	65186713	+
chr1	65186750	+
chr1	65196760	+
chr1	65282056	+
chr1	65311257	+
chr1	65552682	+
chr1	65926520	+
chr1	65926538	+
chr1	66033085	+
chr1	66062965	+
chr1	66175273	+
chr1	66175313	+
chr1	66175316	+
chr1	66175471	+
chr1	66175550	+
chr1	66251647	+
chr1	66251662	+
chr1	66305889	+
chr1	66321719	+
chr1	66321836	+
chr1	66321998	+
chr1	66322102	+
chr1	66364655	+
chr1	66364658	+
chr1	66380512	+
chr1	66380702	+
chr1	66386945	+
chr1	66386978	+
chr1	66386985	+
chr1	66387011	+
chr1	66415261	+
chr1	66416111	+
chr1	66416791	+
chr1	66433575	+
chr1	66436082	+
chr1	66468367	+
chr1	66468414	+
chr1	66468430	+
chr1	66468447	+
chr1	66673730	+
chr1	66679699	+
chr1	66700831	+
chr1	66700907	+
chr1	66775511	+
chr1	66783913	+
chr1	66812315	+
chr1	66856641	+
chr1	66866797	+
chr1	66951829	+
chr1	67123026	+
chr1	67249200	+
chr1	67257224	+
chr1	67585053	+
chr1	67616975	+
chr1	67792481	+
chr1	67903230	+
chr1	67973676	+
chr1	68024243	+
chr1	69377321	+
chr1	69441056	+
chr1	69513932	+
chr1	69770868	+
chr1	69826970	+
chr1	69826971	+
chr1	69826988	+
chr1	69826992	+
chr1	69831740	+
chr1	69951621	+
chr1	69951648	+
chr1	70596815	+
chr1	70725715	+
chr1	70725752	+
chr1	70725902	+
chr1	70725923	+
chr1	71557150	+
chr1	71557179	+
chr1	71557213	+
chr1	71568866	+
chr1	71652837	+
chr1	71652888	+
chr1	71653335	+
chr1	71653339	+
chr1	71888112	+
chr1	71888117	+
chr1	71888402	+
chr1	71888503	+
chr1	72004288	+
chr1	72087857	+
chr1	72226240	+
chr1	72236946	+
chr1	72244213	+
chr1	72255008	+
chr1	72284369	+
chr1	72284395	+
chr1	72307427	+
chr1	72459499	+
chr1	72583251	+
chr1	72583615	+
chr1	72585638	+
chr1	72616522	+
chr1	72641188	+
chr1	72641243	+
chr1	72692864	+
chr1	72711290	+
chr1	72711314	+
chr1	72711758	+
chr1	72711781	+
chr1	72824503	+
chr1	72825322	+
chr1	72848699	+
chr1	72984844	+
chr1	73015691	+
chr1	73016036	+
chr1	73022554	+
chr1	73024569	+
chr1	73269064	+
chr1	73392246	+
chr1	73398968	+
chr1	73512046	+
chr1	73528937	+
chr1	73763710	+
chr1	74125541	+
chr1	74125579	+
chr1	74153989	+
chr1	74153991	+
chr1	74212813	+
chr1	74236084	+
chr1	74236497	+
chr1	74236517	+
chr1	74236550	+
chr1	74278550	+
chr1	74281161	+
chr1	74284930	+
chr1	74285045	+
chr1	74285050	+
chr1	74285054	+
chr1	74285055	+
chr1	74285777	+
chr1	74295603	+
chr1	74295641	+
chr1	74307848	+
chr1	74332610	+
chr1	74332663	+
chr1	74362108	+
chr1	74362366	+
chr1	74362442	+
chr1	74364531	+
chr1	74375195	+
chr1	74375203	+
chr1	74375225	+
chr1	74375253	+
chr1	74375572	+
chr1	74376657	+
chr1	74381651	+
chr1	74383034	+
chr1	74383341	+
chr1	74383600	+
chr1	74391509	+
chr1	74391795	+
chr1	74392162	+
chr1	74394310	+
chr1	74409376	+
chr1	74419053	+
chr1	74421416	+
chr1	74423686	+
chr1	74506058	+
chr1	74506060	+
chr1	74523527	+
chr1	74542888	+
chr1	74542903	+
chr1	74544360	+
chr1	74544364	+
chr1	74560427	+
chr1	74564437	+
chr1	74588289	+
chr1	74588300	+
chr1	74588374	+
chr1	74590266	+
chr1	74601445	+
chr1	74601480	+
chr1	74601503	+
chr1	74601514	+
chr1	74601639	+
chr1	74603210	+
chr1	74622353	+
chr1	74622830	+
chr1	74626465	+
chr1	74661745	+
chr1	74661750	+
chr1	74661817	+
chr1	74678898	+
chr1	74685326	+
chr1	74685956	+
chr1	74689423	+
chr1	74690073	+
chr1	74695213	+
chr1	74695734	+
chr1	74713574	+
chr1	74735351	+
chr1	74736809	+
chr1	74764798	+
chr1	74771892	+
chr1	74782439	+
chr1	74791516	+
chr1	74793363	+
chr1	74850895	+
chr1	74854934	+
chr1	74902371	+
chr1	74954252	+
chr1	75142778	+
chr1	75142786	+
chr1	75142794	+
chr1	75142980	+
chr1	75143165	+
chr1	75143182	+
chr1	75143378	+
chr1	75145304	+
chr1	75168646	+
chr1	75168655	+
chr1	75168658	+
chr1	75168666	+
chr1	75168701	+
chr1	75168778	+
chr1	75168928	+
chr1	75192151	+
chr1	75192160	+
chr1	75192192	+
chr1	75195693	+
chr1	75210838	+
chr1	75210846	+
chr1	75210848	+
chr1	75210870	+
chr1	75210874	+
chr1	75210876	+
chr1	75210880	+
chr1	75211054	+
chr1	75211240	+
chr1	75211962	+
chr1	75212003	+
chr1	75212005	+
chr1	75212399	+
chr1	75212624	+
chr1	75212632	+
chr1	75213061	+
chr1	75229552	+
chr1	75236406	+
chr1	75236465	+
chr1	75236469	+
chr1	75236487	+
chr1	75236513	+
chr1	75236556	+
chr1	75236614	+
chr1	75236772	+
chr1	75237075	+
chr1	75238924	+
chr1	75241409	+
chr1	75252322	+
chr1	75272605	+
chr1	75360329	+
chr1	75361526	+
chr1	75362030	+
chr1	75375297	+
chr1	75382114	+
chr1	75382126	+
chr1	75382138	+
chr1	75383556	+
chr1	75384700	+
