chr1	38987814	+
chr1	39194272	+
chr1	39367851	+
chr1	39535554	+
chr1	39538245	+
chr1	39900913	+
chr1	40084768	+
chr1	40225080	+
chr1	40266586	+
chr1	40324627	+
chr1	40324690	+
chr1	40429570	+
chr1	40439629	+
chr1	40465552	+
chr1	40465621	+
chr1	40465970	+
chr1	40466006	+
chr1	40515362	+
chr1	40580227	+
chr1	40681712	+
chr1	40805601	+
chr1	42697146	+
chr1	42700336	+
chr1	42750712	+
chr1	42851233	+
chr1	42862469	+
chr1	42952872	+
chr1	43032199	+
chr1	43098710	+
chr1	43189121	+
chr1	43445751	+
chr1	43730602	+
chr1	43933994	+
chr1	43983072	+
chr1	44119162	+
chr1	44119184	+
chr1	44119968	+
chr1	44147744	+
chr1	44147932	+
chr1	44551671	+
chr1	45311538	+
chr1	45445573	+
chr1	45611671	+
chr1	45611746	+
chr1	45611862	+
chr1	45795501	+
chr1	45814545	+
chr1	46066738	+
chr1	46235248	+
chr1	46289533	+
chr1	46416155	+
chr1	46425518	+
chr1	47658851	+
chr1	49244616	+
chr1	50900647	+
chr1	50909962	+
chr1	50927523	+
chr1	51289126	+
chr1	51987148	+
chr1	52008240	+
chr1	52119438	+
chr1	52119622	+
chr1	52144078	+
chr1	52522538	+
chr1	52630705	+
chr1	52630752	+
chr1	52845038	+
chr1	53061640	+
chr1	53196113	+
chr1	53297095	+
chr1	53313624	+
chr1	53319709	+
chr1	53849424	+
chr1	54250683	+
chr1	54681729	+
chr1	55052770	+
chr1	55059639	+
chr1	55088148	+
chr1	55131245	+
chr1	55147495	+
chr1	55147630	+
chr1	55226251	+
chr1	55237177	+
chr1	55405946	+
chr1	55931241	+
chr1	55960914	+
chr1	56018978	+
chr1	56971469	+
chr1	57377620	+
chr1	57406548	+
chr1	57774861	+
chr1	57845571	+
chr1	57985340	+
chr1	57995974	+
chr1	58029969	+
chr1	58113136	+
chr1	58122242	+
chr1	58210397	+
chr1	58278326	+
chr1	58393097	+
chr1	58393136	+
chr1	58445267	+
chr1	58447634	+
chr1	58505148	+
chr1	58505155	+
chr1	58586397	+
chr1	58652641	+
chr1	58711491	+
chr1	58713286	+
chr1	58713296	+
chr1	58730552	+
chr1	58795374	+
chr1	58802502	+
chr1	58973571	+
chr1	58991424	+
chr1	59256907	+
chr1	59298936	+
chr1	59482147	+
chr1	59516264	+
chr1	59685006	+
chr1	59691958	+
chr1	59704808	+
chr1	59764279	+
chr1	59913006	+
chr1	60098247	+
chr1	60101251	+
chr1	60105311	+
chr1	60108083	+
chr1	60117252	+
chr1	60180599	+
chr1	60234981	+
chr1	60260233	+
chr1	60278667	+
chr1	60284819	+
chr1	60330031	+
chr1	60343300	+
chr1	60409619	+
chr1	60704259	+
chr1	60746388	+
chr1	60778846	+
chr1	60909025	+
chr1	60977914	+
chr1	60989479	+
chr1	61378432	+
chr1	61638824	+
chr1	61792724	+
chr1	62010307	+
chr1	62703317	+
chr1	62768969	+
chr1	63114471	+
chr1	63114740	+
chr1	63176831	+
chr1	63179023	+
chr1	63200358	+
chr1	63273269	+
chr1	63445891	+
chr1	63567849	+
chr1	63615968	+
chr1	63730625	+
chr1	63964727	+
chr1	64532804	+
chr1	64550849	+
chr1	64691213	+
chr1	65186683	+
chr1	65186685	+
chr1	65311257	+
chr1	65926522	+
chr1	66175329	+
chr1	66321724	+
chr1	66364655	+
chr1	66380489	+
chr1	66386952	+
chr1	66386978	+
chr1	66468447	+
chr1	66679564	+
chr1	66700831	+
chr1	67123027	+
chr1	67250614	+
chr1	69826970	+
chr1	69951615	+
chr1	70725715	+
chr1	70725923	+
chr1	70728699	+
chr1	71557156	+
chr1	71652837	+
chr1	71653157	+
chr1	71888112	+
chr1	72243993	+
chr1	72284373	+
chr1	72307421	+
chr1	72583251	+
chr1	72711260	+
chr1	72824480	+
chr1	72825387	+
chr1	72951532	+
chr1	73016036	+
chr1	73024586	+
chr1	73398968	+
chr1	74125541	+
chr1	74153994	+
chr1	74158349	+
chr1	74236518	+
chr1	74236550	+
chr1	74236891	+
chr1	74278600	+
chr1	74285034	+
chr1	74332610	+
chr1	74332663	+
chr1	74362108	+
chr1	74362442	+
chr1	74375203	+
chr1	74391609	+
chr1	74394310	+
chr1	74409384	+
chr1	74506060	+
chr1	74542889	+
chr1	74544360	+
chr1	74551020	+
chr1	74588289	+
chr1	74601455	+
chr1	74601639	+
chr1	74622830	+
chr1	74626465	+
chr1	74661754	+
chr1	74695213	+
chr1	74713535	+
chr1	74771892	+
chr1	74792019	+
chr1	74855029	+
chr1	75142786	+
chr1	75143158	+
chr1	75168646	+
chr1	75168735	+
chr1	75192160	+
chr1	75192323	+
chr1	75210829	+
chr1	75236423	+
chr1	75236702	+
chr1	75360292	+
chr1	75375297	+
chr1	75382114	+
chr1	75384965	+
chr1	75385610	+
chr1	75400085	+
chr1	75435943	+
chr1	75436147	+
chr1	75450510	+
chr1	75479532	+
chr1	75479580	+
chr1	75507077	+
chr1	75521529	+
chr1	75521567	+
chr1	75521764	+
chr1	75546266	+
chr1	75546644	+
chr1	75547944	+
chr1	76489133	+
chr1	76509560	+
chr1	78297795	+
chr1	78310346	+
chr1	78511060	+
chr1	78511169	+
chr1	78537672	+
chr1	78657825	+
chr1	78658440	+
chr1	78664387	+
chr1	78816949	+
chr1	78817637	+
chr1	79776018	+
chr1	80445932	+
chr1	81076950	+
chr1	81077204	+
chr1	81077317	+
chr1	81077407	+
chr1	82131916	+
chr1	82316579	+
chr1	82339049	+
chr1	82586921	+
chr1	82724890	+
chr1	82728201	+
chr1	82729216	+
chr1	82839460	+
chr1	82880008	+
chr1	83060930	+
chr1	83116766	+
chr1	83159762	+
chr1	84695839	+
chr1	84839841	+
chr1	84839865	+
chr1	84965293	+
chr1	84984449	+
chr1	84984529	+
chr1	85001776	+
chr1	85001839	+
chr1	85002020	+
chr1	85002166	+
chr1	85105946	+
chr1	85123198	+
chr1	85123261	+
chr1	85123434	+
chr1	85178784	+
chr1	85180464	+
chr1	85199611	+
chr1	85214523	+
chr1	85241669	+
chr1	85241749	+
chr1	85285458	+
chr1	85289378	+
chr1	85289441	+
chr1	85289614	+
chr1	85289768	+
chr1	85326731	+
chr1	85454690	+
chr1	85454753	+
chr1	85454926	+
chr1	85455081	+
chr1	85536269	+
chr1	85539030	+
chr1	85551311	+
chr1	85571114	+
chr1	85571180	+
chr1	85600703	+
chr1	85649988	+
chr1	85751948	+
chr1	85775271	+
chr1	85793447	+
chr1	85894510	+
chr1	85908412	+
chr1	85928483	+
chr1	86021942	+
chr1	86045863	+
chr1	86064619	+
chr1	86154780	+
chr1	86156910	+
chr1	86303221	+
chr1	86359574	+
chr1	86426329	+
chr1	86526736	+
chr1	86587100	+
chr1	86703804	+
chr1	87080171	+
chr1	87124973	+
chr1	87125008	+
chr1	87183314	+
chr1	87190597	+
chr1	87190844	+
chr1	87205811	+
chr1	87205947	+
chr1	87206075	+
chr1	87213914	+
chr1	87213939	+
chr1	87264364	+
chr1	87326998	+
chr1	87404994	+
chr1	87470264	+
chr1	87574027	+
chr1	87584022	+
chr1	87594550	+
chr1	87620312	+
chr1	87676239	+
chr1	87756011	+
chr1	87771392	+
chr1	87778458	+
chr1	87784571	+
chr1	87803680	+
chr1	87853287	+
chr1	87935282	+
chr1	87938154	+
chr1	88055411	+
chr1	88070779	+
chr1	88095001	+
chr1	88103257	+
chr1	88134809	+
chr1	88138378	+
chr1	88166012	+
chr1	88200611	+
chr1	88211959	+
chr1	88227020	+
chr1	88303283	+
chr1	88306662	+
chr1	88407010	+
chr1	88551517	+
chr1	88754890	+
chr1	89016113	+
chr1	89070462	+
chr1	89454811	+
chr1	89627753	+
chr1	89766306	+
chr1	89930234	+
chr1	90203980	+
chr1	90213821	+
chr1	90603425	+
chr1	90915100	+
chr1	90953108	+
chr1	90998727	+
chr1	91053444	+
chr1	91111213	+
chr1	91145103	+
chr1	91179822	+
chr1	91250319	+
chr1	91250566	+
chr1	91298338	+
chr1	91322075	+
chr1	91351073	+
chr1	91362205	+
chr1	91366430	+
chr1	91494668	+
chr1	91518262	+
chr1	91540565	+
chr1	91541080	+
chr1	91801461	+
chr1	91801627	+
chr1	92573125	+
chr1	92588332	+
chr1	92596521	+
chr1	92607839	+
chr1	92619881	+
chr1	92831686	+
chr1	92850378	+
chr1	92906989	+
chr1	92910825	+
chr1	92934408	+
chr1	92973119	+
chr1	92975347	+
chr1	92978903	+
chr1	92982568	+
chr1	93006334	+
chr1	93135240	+
chr1	93168423	+
chr1	93215899	+
chr1	93235897	+
chr1	93274049	+
chr1	93274549	+
chr1	93296299	+
chr1	93343645	+
chr1	93346092	+
chr1	93352158	+
chr1	93373896	+
chr1	93478993	+
chr1	93479061	+
chr1	93512104	+
chr1	93685575	+
chr1	93731104	+
chr1	93755033	+
chr1	93803965	+
chr1	93825240	+
chr1	93829757	+
chr1	93861344	+
chr1	93918437	+
chr1	93990509	+
chr1	94020493	+
chr1	94771942	+
chr1	94797442	+
chr1	95313628	+
chr1	96871126	+
chr1	97770172	+
chr1	98131467	+
chr1	98421124	+
chr1	98589553	+
chr1	99130749	+
chr1	99772765	+
chr1	100097761	+
chr1	101155768	+
chr1	104656877	+
chr1	104738452	+
chr1	104768819	+
chr1	105356007	+
chr1	105663861	+
chr1	105692884	+
chr1	105780723	+
chr1	105990406	+
chr1	106004100	+
chr1	106006015	+
chr1	106171869	+
chr1	106541945	+
chr1	106861180	+
chr1	106870234	+
chr1	106934449	+
chr1	106938957	+
chr1	106980984	+
chr1	107362314	+
chr1	107422689	+
chr1	107511423	+
chr1	107511510	+
chr1	107515380	+
chr1	107529003	+
chr1	107590006	+
chr1	107917259	+
chr1	108905311	+
chr1	109982327	+
chr1	109982900	+
chr1	109983302	+
chr1	109983643	+
chr1	109993986	+
chr1	110099228	+
chr1	115685137	+
chr1	118321843	+
chr1	118389058	+
chr1	118471772	+
chr1	118627945	+
chr1	118954220	+
chr1	119329200	+
chr1	119526139	+
chr1	119526154	+
chr1	120006980	+
chr1	120121187	+
chr1	120340582	+
chr1	120602487	+
chr1	121087405	+
chr1	121431067	+
chr1	124643324	+
chr1	125175086	+
chr1	125175150	+
chr1	125175360	+
chr1	125175521	+
chr1	125175625	+
chr1	125175736	+
chr1	125175966	+
chr1	125176111	+
chr1	125176229	+
chr1	125561016	+
chr1	125676996	+
chr1	127204986	+
chr1	127306637	+
chr1	127484059	+
chr1	127592395	+
chr1	127729413	+
chr1	127774164	+
chr1	127796571	+
chr1	127868773	+
chr1	128103306	+
chr1	128151744	+
chr1	128171630	+
chr1	128202361	+
chr1	128244181	+
chr1	129273304	+
chr1	129915539	+
chr1	130717327	+
chr1	130731976	+
chr1	130740272	+
chr1	130800902	+
chr1	130826684	+
chr1	130865777	+
chr1	131019845	+
chr1	131153207	+
chr1	131527903	+
chr1	131599114	+
chr1	131638314	+
chr1	131661876	+
chr1	131688695	+
chr1	131744022	+
chr1	131797395	+
chr1	131816672	+
chr1	131828012	+
chr1	131867277	+
chr1	131867519	+
chr1	131910458	+
chr1	131962915	+
chr1	131970609	+
chr1	132007605	+
chr1	132008389	+
chr1	132017593	+
chr1	132191436	+
chr1	132198088	+
chr1	132226314	+
chr1	132298626	+
chr1	132316125	+
chr1	132342023	+
chr1	132417453	+
chr1	132454575	+
chr1	132477367	+
chr1	132506230	+
chr1	132507458	+
chr1	132668595	+
chr1	132729353	+
chr1	132880355	+
chr1	132937199	+
chr1	133033962	+
chr1	133046012	+
chr1	133131166	+
chr1	133131344	+
chr1	133246097	+
chr1	133272209	+
chr1	133291989	+
chr1	133309823	+
chr1	133323966	+
chr1	133327210	+
chr1	133350674	+
chr1	133363572	+
chr1	133365332	+
chr1	133610411	+
chr1	134037515	+
chr1	134109368	+
chr1	134111242	+
chr1	134182404	+
chr1	134193448	+
chr1	134290004	+
chr1	134385940	+
chr1	134405990	+
chr1	134406028	+
chr1	134415378	+
chr1	134415664	+
chr1	134455531	+
chr1	134468879	+
chr1	134494660	+
chr1	134560178	+
chr1	134646681	+
chr1	134709300	+
chr1	134962565	+
chr1	135132725	+
chr1	135133336	+
chr1	135133750	+
chr1	135146834	+
chr1	135324813	+
chr1	135584773	+
chr1	135729197	+
chr1	135766085	+
chr1	135766449	+
chr1	135779434	+
chr1	135799421	+
chr1	135799511	+
chr1	135818598	+
chr1	135836334	+
chr1	135836989	+
chr1	135843778	+
chr1	135850702	+
chr1	136008219	+
chr1	136018001	+
chr1	136018156	+
chr1	136019658	+
chr1	136050804	+
chr1	136052901	+
chr1	136131401	+
chr1	136415271	+
chr1	136467848	+
chr1	136476340	+
chr1	136624901	+
chr1	136625286	+
chr1	136683396	+
chr1	136683629	+
chr1	136696211	+
chr1	136789488	+
chr1	137966455	+
chr1	138273738	+
chr1	138963709	+
chr1	138967721	+
chr1	138977657	+
chr1	139121755	+
chr1	139379452	+
chr1	139422383	+
chr1	139423034	+
chr1	139454773	+
chr1	139454819	+
chr1	139501707	+
chr1	140246257	+
chr1	140443101	+
chr1	143640697	+
chr1	143646128	+
chr1	143739349	+
chr1	143739568	+
chr1	143739615	+
chr1	143740447	+
chr1	143777278	+
chr1	144254164	+
chr1	145528951	+
chr1	145531624	+
chr1	145534297	+
chr1	146495666	+
chr1	146497687	+
chr1	146497738	+
chr1	146831561	+
chr1	150100031	+
chr1	150319417	+
chr1	150392838	+
chr1	150393299	+
chr1	150429335	+
chr1	150430424	+
chr1	150625266	+
chr1	151138034	+
chr1	151344498	+
chr1	151428648	+
chr1	151428706	+
chr1	151440806	+
chr1	151442393	+
chr1	151571373	+
chr1	151677167	+
chr1	151755374	+
chr1	152399867	+
chr1	152750551	+
chr1	152756223	+
chr1	152766542	+
chr1	152768861	+
chr1	152800153	+
chr1	152955101	+
chr1	153406990	+
chr1	153425209	+
chr1	153458664	+
chr1	153653037	+
chr1	153665836	+
chr1	153740353	+
chr1	153749426	+
chr1	153751859	+
chr1	153751968	+
chr1	153752845	+
chr1	153874345	+
chr1	153891646	+
chr1	153899926	+
chr1	153899929	+
chr1	154201187	+
chr1	154255689	+
chr1	155158703	+
chr1	155177854	+
chr1	155191429	+
chr1	155558120	+
chr1	156035664	+
chr1	156035727	+
chr1	156040861	+
chr1	156051878	+
chr1	156303489	+
chr1	156310719	+
chr1	156558787	+
chr1	156839023	+
chr1	157412352	+
chr1	157458582	+
chr1	157506796	+
chr1	157526170	+
chr1	157535852	+
chr1	158362304	+
chr1	158505625	+
chr1	159135397	+
chr1	159232326	+
chr1	159320994	+
chr1	159340307	+
chr1	159345608	+
chr1	159523769	+
chr1	160044380	+
chr1	160075162	+
chr1	160195260	+
chr1	160195519	+
chr1	160906411	+
chr1	160978606	+
chr1	161035166	+
chr1	161035752	+
chr1	161038092	+
chr1	161070767	+
chr1	161083772	+
chr1	161142712	+
chr1	161395438	+
chr1	161494657	+
chr1	161890448	+
chr1	161969188	+
chr1	161970451	+
chr1	162004969	+
chr1	162217623	+
chr1	162570723	+
chr1	162570828	+
chr1	162574298	+
chr1	162639150	+
chr1	163779583	+
chr1	163929100	+
chr1	163929765	+
chr1	163951213	+
chr1	163994915	+
chr1	163994945	+
chr1	163996112	+
chr1	164048234	+
chr1	164062076	+
chr1	164063053	+
chr1	164115264	+
chr1	164144705	+
chr1	164151835	+
chr1	164249046	+
chr1	164275598	+
chr1	164304121	+
chr1	164307301	+
chr1	164796732	+
chr1	164863121	+
chr1	164960921	+
chr1	165295766	+
chr1	165302623	+
chr1	165460637	+
chr1	165461208	+
chr1	165485183	+
chr1	165509911	+
chr1	165641634	+
chr1	165763780	+
chr1	165788681	+
chr1	166002958	+
chr1	166130460	+
chr1	166254139	+
chr1	166379167	+
chr1	167001417	+
chr1	167290125	+
chr1	167308670	+
chr1	167349991	+
chr1	167598362	+
chr1	167618265	+
chr1	167689558	+
chr1	168490643	+
chr1	169655501	+
chr1	169928939	+
chr1	169929919	+
chr1	169969409	+
chr1	170232871	+
chr1	170277324	+
chr1	170308861	+
chr1	170644532	+
chr1	171018926	+
chr1	171038614	+
chr1	171044985	+
chr1	171065984	+
chr1	171066631	+
chr1	171073619	+
chr1	171074302	+
chr1	171081233	+
chr1	171081876	+
chr1	171102371	+
chr1	171102756	+
chr1	171103043	+
chr1	171111443	+
chr1	171121661	+
chr1	171150713	+
chr1	171155518	+
chr1	171213970	+
chr1	171221564	+
chr1	171225054	+
chr1	171250422	+
chr1	171252116	+
chr1	171270328	+
chr1	171329145	+
chr1	171331234	+
chr1	171345699	+
chr1	171370173	+
chr1	171388960	+
chr1	171411313	+
chr1	171411681	+
chr1	171419033	+
chr1	171437561	+
chr1	171503478	+
chr1	171515583	+
chr1	171559193	+
chr1	171579063	+
chr1	171669439	+
chr1	171682055	+
chr1	171767132	+
chr1	171839697	+
chr1	171917537	+
chr1	172082529	+
chr1	172112124	+
chr1	172114337	+
chr1	172126755	+
chr1	172148015	+
chr1	172148142	+
chr1	172148178	+
chr1	172178537	+
chr1	172261632	+
chr1	172312367	+
chr1	172341210	+
chr1	172368921	+
chr1	172376531	+
chr1	172475360	+
chr1	172482213	+
chr1	172482317	+
chr1	172500246	+
chr1	172506911	+
chr1	172520801	+
chr1	172521130	+
chr1	172555938	+
chr1	172559906	+
chr1	172698056	+
chr1	172956768	+
chr1	173203358	+
chr1	173215607	+
chr1	173270147	+
chr1	173390329	+
chr1	173420604	+
chr1	173455334	+
chr1	173630859	+
chr1	173673680	+
chr1	174041933	+
chr1	174050375	+
chr1	174069300	+
chr1	174089038	+
chr1	174099460	+
chr1	174136746	+
chr1	174151481	+
chr1	174158722	+
chr1	174172776	+
chr1	174330518	+
chr1	174368919	+
chr1	174391046	+
chr1	174430430	+
chr1	174448625	+
chr1	174501825	+
chr1	174608382	+
chr1	174612507	+
chr1	175574309	+
chr1	175620381	+
chr1	175632193	+
chr1	175698593	+
chr1	175767006	+
chr1	175880778	+
chr1	175920329	+
chr1	176814660	+
chr1	177442407	+
chr1	177444661	+
chr1	177445821	+
chr1	177458966	+
chr1	177467378	+
chr1	177729814	+
chr1	177983423	+
chr1	177991435	+
chr1	178187417	+
chr1	178219218	+
chr1	178256103	+
chr1	178319153	+
chr1	178405881	+
chr1	178529125	+
chr1	178937110	+
chr1	179546529	+
chr1	179668231	+
chr1	179686892	+
chr1	179961089	+
chr1	180111264	+
chr1	180330476	+
chr1	180333866	+
chr1	180568975	+
chr1	180587201	+
chr1	180641150	+
chr1	180679502	+
chr1	180726043	+
chr1	180851151	+
chr1	180893108	+
chr1	180904274	+
chr1	180906199	+
chr1	180935039	+
chr1	180942518	+
chr1	180944082	+
chr1	181051237	+
chr1	181150931	+
chr1	181352628	+
chr1	181653379	+
chr1	181738988	+
chr1	181741036	+
chr1	181813458	+
chr1	182056008	+
chr1	182124737	+
chr1	182255355	+
chr1	182288115	+
chr1	182300834	+
chr1	182409167	+
chr1	182442076	+
chr1	182484181	+
chr1	182565007	+
chr1	182764906	+
chr1	182954788	+
chr1	183297060	+
chr1	183306291	+
chr1	183322919	+
chr1	183388885	+
chr1	183388985	+
chr1	183418470	+
chr1	183419248	+
chr1	184034461	+
chr1	184712497	+
chr1	185204168	+
chr1	185204178	+
chr1	185242926	+
chr1	185246636	+
chr1	185247812	+
chr1	185267033	+
chr1	185313319	+
chr1	185313581	+
chr1	185332159	+
chr1	185338106	+
chr1	185363095	+
chr1	185367531	+
chr1	185454848	+
chr1	185497306	+
chr1	186749396	+
chr1	186967416	+
chr1	187125138	+
chr1	187215511	+
chr1	187609006	+
chr1	187997827	+
chr1	188262023	+
chr1	188262838	+
chr1	188537698	+
chr1	188941406	+
chr1	188957268	+
chr1	189728268	+
chr1	189762598	+
chr1	189786636	+
chr1	189845043	+
chr1	190170296	+
chr1	190925108	+
chr1	190928505	+
chr1	190928853	+
chr1	190928855	+
chr1	191025351	+
chr1	191036822	+
chr1	191063021	+
chr1	191097880	+
chr1	191098414	+
chr1	191224474	+
chr1	191325965	+
chr1	191575636	+
chr1	191718024	+
chr1	191718395	+
chr1	191817396	+
chr1	191821473	+
chr1	191827138	+
chr1	191906781	+
chr1	191977370	+
chr1	191978254	+
chr1	192136898	+
chr1	192190777	+
chr1	192631411	+
chr1	192841705	+
chr1	192854928	+
chr1	193153112	+
chr1	193156994	+
chr1	193168049	+
chr1	193173469	+
chr1	193173577	+
chr1	193174342	+
chr1	193203039	+
chr1	193207725	+
chr1	193301994	+
chr1	193302243	+
chr1	194619829	+
chr1	194804710	+
chr1	194822001	+
chr1	194938821	+
chr1	194938951	+
chr1	195017399	+
chr1	195018581	+
chr1	195037040	+
chr1	195037547	+
chr1	3215632	-
chr1	3671498	-
chr1	3658904	-
chr1	4409241	-
chr1	4360314	-
chr1	4493735	-
chr1	4497354	-
chr1	4492591	-
chr1	4785726	-
chr1	5018734	-
chr1	5019539	-
chr1	5070285	-
chr1	5917398	-
chr1	7397869	-
chr1	8028555	-
chr1	8179520	-
chr1	8470519	-
chr1	9299877	-
chr1	8424766	-
chr1	9631092	-
chr1	9700209	-
chr1	9748382	-
chr1	9944118	-
chr1	9942543	-
chr1	9967485	-
chr1	10009136	-
chr1	10038159	-
chr1	10049010	-
chr1	10232670	-
chr1	10160060	-
chr1	10216559	-
chr1	10719945	-
chr1	12991135	-
chr1	12990963	-
chr1	13127163	-
chr1	13372429	-
chr1	13374083	-
chr1	13347054	-
chr1	13589910	-
chr1	13660509	-
chr1	13786929	-
chr1	14304570	-
chr1	14310199	-
chr1	14755966	-
chr1	14918862	-
chr1	15892722	-
chr1	16093325	-
chr1	16104433	-
chr1	16519302	-
chr1	16486150	-
chr1	16509408	-
chr1	16619338	-
chr1	16656865	-
chr1	16657119	-
chr1	17097889	-
chr1	17352103	-
chr1	17727646	-
chr1	18137052	-
chr1	18145853	-
chr1	18223564	-
chr1	18237443	-
chr1	18265138	-
chr1	20618057	-
chr1	20742719	-
chr1	20779554	-
chr1	20784270	-
chr1	20820213	-
chr1	20890473	-
chr1	21079225	-
chr1	21298312	-
chr1	21962650	-
chr1	22315843	-
chr1	22805724	-
chr1	22509332	-
chr1	23102253	-
chr1	23383175	-
chr1	23397772	-
chr1	23909736	-
chr1	23922381	-
chr1	23868719	-
chr1	24005640	-
chr1	24030528	-
chr1	24030564	-
chr1	24100341	-
chr1	24452745	-
chr1	24587437	-
chr1	24614812	-
chr1	25229100	-
chr1	25826775	-
chr1	25829707	-
chr1	25277954	-
chr1	26687460	-
chr1	28780252	-
chr1	30719961	-
chr1	30863256	-
chr1	30873872	-
chr1	30949755	-
chr1	31096454	-
chr1	31222656	-
chr1	32520999	-
chr1	32547293	-
chr1	33669794	-
chr1	33622142	-
chr1	33674227	-
chr1	33757750	-
chr1	33814595	-
chr1	33838914	-
chr1	33907767	-
chr1	33883842	-
chr1	34433199	-
chr1	34434883	-
chr1	34439672	-
chr1	34485611	-
chr1	34560943	-
chr1	34604225	-
chr1	34636210	-
chr1	34843050	-
chr1	36165811	-
chr1	36244302	-
chr1	36144313	-
chr1	36273425	-
chr1	36368014	-
chr1	36369181	-
chr1	36348758	-
chr1	36424414	-
chr1	36441579	-
chr1	36445271	-
chr1	36535739	-
chr1	36536556	-
chr1	36539358	-
chr1	36547252	-
chr1	36557557	-
chr1	36558381	-
chr1	36593332	-
chr1	36683183	-
chr1	36709925	-
chr1	36808476	-
chr1	36939527	-
chr1	37334172	-
chr1	37430103	-
chr1	37496095	-
chr1	37536404	-
chr1	37541016	-
chr1	37488605	-
chr1	37719811	-
chr1	37626068	-
chr1	37865082	-
chr1	37855373	-
chr1	37865298	-
chr1	37864807	-
chr1	37890411	-
chr1	37916493	-
chr1	37957759	-
chr1	37997208	-
chr1	37997250	-
chr1	38083827	-
chr1	38088674	-
chr1	38129662	-
chr1	38627244	-
chr1	38664955	-
chr1	38796463	-
chr1	38821215	-
chr1	38898160	-
chr1	39186992	-
chr1	39478747	-
chr1	39552002	-
chr1	39548840	-
chr1	39577347	-
chr1	39651182	-
chr1	39720989	-
chr1	39805332	-
chr1	39847330	-
chr1	40085851	-
chr1	40790657	-
chr1	41181252	-
chr1	42667672	-
chr1	42693115	-
chr1	42694825	-
chr1	42713454	-
chr1	42708052	-
chr1	43092486	-
chr1	43098622	-
chr1	43060933	-
chr1	43163961	-
chr1	43196761	-
chr1	43827708	-
chr1	44020006	-
chr1	44102343	-
chr1	44102388	-
chr1	44118773	-
chr1	44218931	-
chr1	44744949	-
chr1	45503282	-
chr1	45729670	-
chr1	45925594	-
chr1	45926519	-
chr1	46030437	-
chr1	46853509	-
chr1	46836151	-
chr1	47467125	-
chr1	49304214	-
chr1	51333779	-
